project_id,project_type,location,budget,planned_duration_days,current_progress_pct,time_elapsed_pct,progress_efficiency,resource_availability,project_complexity,weather_impact,timeline_pressure,delay_days,additional_cost_usd,progress_variance,labor_availability,weather_risk_location,material_cost_factor
PROJ_0695,commercial_building,Kolkata,7397478.15,362,63.7,12.7,0.502,0.793,0.281,0.429,0.0,31.2,763801.38,0.51,0.7,0.9,0.95
PROJ_0696,commercial_building,Bangalore,12199740.5,444,54.4,56.5,0.721,0.847,0.307,0.457,0.021,27.3,899060.47,-0.021,0.9,0.6,1.05
PROJ_0697,bridge_construction,Chennai,19778555.98,881,82.7,54.9,0.671,0.821,0.465,0.465,0.0,38.2,1029446.36,0.279,0.8,0.8,1.0
PROJ_0698,residential_building,Ahmedabad,2676042.18,226,27.9,79.1,0.508,0.871,0.227,0.62,0.812,39.3,558967.74,-0.512,0.8,0.8,0.98
PROJ_0699,commercial_building,Delhi,9651401.39,421,39.7,78.4,0.62,0.828,0.283,0.679,0.687,33.9,932369.66,-0.387,0.9,0.8,1.0
PROJ_0700,commercial_building,Kolkata,7104826.34,369,16.6,78.6,0.499,0.755,0.27,0.433,0.92,43.0,993692.51,-0.62,0.7,0.9,0.95
PROJ_0701,residential_building,Chennai,1909863.7,211,14.3,45.3,0.769,0.752,0.224,0.593,0.31,39.7,431018.13,-0.31,0.8,0.8,1.0
PROJ_0702,residential_building,Bangalore,2988669.13,156,45.6,34.4,0.592,0.818,0.209,0.337,0.0,22.4,515167.02,0.112,0.9,0.6,1.05
PROJ_0703,industrial_facility,Chennai,57639980.67,721,74.3,53.7,0.695,0.797,0.573,0.51,0.0,42.4,4065900.97,0.206,0.8,0.8,1.0
PROJ_0704,bridge_construction,Kolkata,21928905.52,879,26.1,61.8,0.553,0.752,0.447,0.734,0.356,30.8,922317.95,-0.356,0.7,0.9,0.95
PROJ_0705,highway_construction,Mumbai,21739497.8,680,20.4,47.6,0.636,0.786,0.367,0.591,0.272,37.9,1454871.44,-0.272,0.8,0.9,1.1
PROJ_0706,residential_building,Hyderabad,3314556.1,176,51.1,24.6,0.676,0.775,0.2,0.359,0.0,20.2,457280.88,0.265,0.8,0.7,1.0
PROJ_0707,commercial_building,Chennai,8917119.05,345,88.9,26.7,0.76,0.796,0.31,0.401,0.0,23.0,714301.88,0.622,0.8,0.8,1.0
PROJ_0708,highway_construction,Bangalore,11781801.92,527,34.1,73.4,0.688,0.842,0.352,0.612,0.692,50.6,1357240.89,-0.392,0.9,0.6,1.05
PROJ_0709,commercial_building,Hyderabad,8136678.88,399,59.6,61.9,0.716,0.883,0.296,0.464,0.022,17.8,435920.33,-0.022,0.8,0.7,1.0
PROJ_0710,bridge_construction,Kolkata,18077642.74,740,67.5,54.2,0.525,0.809,0.46,0.483,0.0,39.3,1153245.39,0.132,0.7,0.9,0.95
PROJ_0711,bridge_construction,Mumbai,36862340.69,669,66.2,17.7,0.631,0.87,0.484,0.719,0.0,37.0,2448490.95,0.484,0.8,0.9,1.1
PROJ_0712,highway_construction,Chennai,19454676.77,556,77.2,70.8,0.484,0.819,0.366,0.752,0.3,33.8,1419570.41,0.064,0.8,0.8,1.0
PROJ_0713,highway_construction,Pune,17059333.19,647,14.8,70.8,0.701,0.835,0.367,0.599,0.86,26.8,846484.6,-0.56,0.9,0.7,1.05
PROJ_0714,highway_construction,Kolkata,15293237.74,631,78.7,11.8,0.508,0.848,0.396,0.87,0.0,46.3,1347070.18,0.669,0.7,0.9,0.95
PROJ_0715,industrial_facility,Ahmedabad,48728139.56,1113,80.6,69.6,0.783,0.747,0.593,0.592,0.0,32.0,1681372.51,0.11,0.8,0.8,0.98
PROJ_0716,commercial_building,Kolkata,12216660.21,439,18.7,41.0,0.6,0.715,0.302,0.571,0.223,25.4,850550.41,-0.223,0.7,0.9,0.95
PROJ_0717,commercial_building,Kolkata,11877669.93,400,75.5,26.0,0.601,0.774,0.289,0.523,0.0,23.4,834598.0,0.495,0.7,0.9,0.95
PROJ_0718,bridge_construction,Delhi,33224954.27,613,14.2,26.4,0.694,0.817,0.495,0.745,0.122,34.9,2267426.67,-0.122,0.9,0.8,1.0
PROJ_0719,bridge_construction,Chennai,24949929.05,601,70.4,76.1,0.586,0.829,0.464,0.574,0.357,29.4,1465423.17,-0.057,0.8,0.8,1.0
PROJ_0720,industrial_facility,Hyderabad,62203960.48,912,75.9,33.4,0.486,0.815,0.569,0.503,0.0,52.1,4263816.27,0.425,0.8,0.7,1.0
PROJ_0721,residential_building,Hyderabad,3688656.37,213,19.8,36.9,0.73,0.804,0.208,0.419,0.171,24.2,503881.17,-0.171,0.8,0.7,1.0
PROJ_0722,bridge_construction,Pune,33796892.34,663,31.7,35.7,0.64,0.831,0.472,0.478,0.04,39.8,2434600.88,-0.04,0.9,0.7,1.05
PROJ_0723,bridge_construction,Bangalore,23989919.74,703,34.7,37.9,0.829,0.901,0.46,0.662,0.032,20.2,828723.69,-0.032,0.9,0.6,1.05
PROJ_0724,residential_building,Hyderabad,3157721.28,206,59.7,65.3,0.51,0.881,0.238,0.502,0.056,33.0,608289.34,-0.056,0.8,0.7,1.0
PROJ_0725,industrial_facility,Delhi,49969491.31,1155,36.6,75.7,0.702,0.896,0.597,0.478,0.691,48.1,2496087.18,-0.391,0.9,0.8,1.0
PROJ_0726,bridge_construction,Bangalore,23984924.16,844,68.5,68.0,0.78,0.85,0.471,0.65,0.0,35.6,1213590.25,0.005,0.9,0.6,1.05
PROJ_0727,industrial_facility,Mumbai,44705106.21,1146,22.0,38.5,0.545,0.818,0.569,0.576,0.165,34.1,1595401.2,-0.165,0.8,0.9,1.1
PROJ_0728,highway_construction,Mumbai,15129183.34,668,10.3,77.1,0.691,0.787,0.383,0.606,0.968,38.9,1056451.61,-0.668,0.8,0.9,1.1
PROJ_0729,industrial_facility,Bangalore,49956667.95,991,15.7,12.8,0.875,0.807,0.581,0.509,0.0,28.1,1698336.16,0.029,0.9,0.6,1.05
PROJ_0730,commercial_building,Pune,11045619.48,393,20.8,58.2,0.694,0.76,0.319,0.539,0.374,44.3,1497215.94,-0.374,0.9,0.7,1.05
PROJ_0731,industrial_facility,Delhi,53484336.76,1007,38.7,38.8,0.896,0.832,0.58,0.373,0.001,28.7,1832839.76,-0.001,0.9,0.8,1.0
PROJ_0732,residential_building,Hyderabad,2610435.5,202,79.4,52.8,0.576,0.767,0.234,0.543,0.0,29.5,456867.16,0.266,0.8,0.7,1.0
PROJ_0733,highway_construction,Kolkata,21693920.48,576,66.0,52.3,0.651,0.813,0.407,0.52,0.0,23.8,1074979.21,0.137,0.7,0.9,0.95
PROJ_0734,highway_construction,Bangalore,13194815.53,681,14.5,37.9,0.597,0.91,0.344,0.529,0.235,31.7,737029.1,-0.235,0.9,0.6,1.05
PROJ_0735,commercial_building,Hyderabad,10741209.66,364,59.1,65.2,0.611,0.814,0.306,0.409,0.061,34.3,1215964.69,-0.061,0.8,0.7,1.0
PROJ_0736,residential_building,Mumbai,3217202.03,227,48.3,12.0,0.727,0.782,0.236,0.678,0.0,30.3,515170.48,0.363,0.8,0.9,1.1
PROJ_0737,commercial_building,Ahmedabad,9232596.38,431,13.8,23.0,0.506,0.772,0.295,0.634,0.092,43.4,1113984.24,-0.092,0.8,0.8,0.98
PROJ_0738,bridge_construction,Kolkata,32542613.59,670,56.1,75.1,0.667,0.778,0.48,0.456,0.49,39.1,2276999.85,-0.19,0.7,0.9,0.95
PROJ_0739,bridge_construction,Pune,28710608.77,719,74.6,22.0,0.81,0.829,0.46,0.544,0.0,34.7,1664762.99,0.526,0.9,0.7,1.05
PROJ_0740,residential_building,Hyderabad,2892751.27,214,36.0,23.5,0.541,0.852,0.193,0.511,0.0,27.9,453220.71,0.125,0.8,0.7,1.0
PROJ_0741,highway_construction,Ahmedabad,16129280.14,667,62.5,73.0,0.666,0.823,0.369,0.612,0.405,46.0,1334179.7,-0.105,0.8,0.8,0.98
PROJ_0742,bridge_construction,Mumbai,34548509.27,877,75.3,64.9,0.606,0.756,0.498,0.599,0.0,33.4,1578191.25,0.104,0.8,0.9,1.1
PROJ_0743,residential_building,Chennai,3193314.87,178,71.2,45.4,0.621,0.774,0.211,0.463,0.0,21.9,469888.16,0.258,0.8,0.8,1.0
PROJ_0744,residential_building,Ahmedabad,3582884.32,197,44.0,23.3,0.687,0.866,0.233,0.479,0.0,25.6,557408.57,0.207,0.8,0.8,0.98
PROJ_0745,bridge_construction,Pune,30121931.84,696,36.1,69.8,0.721,0.827,0.459,0.696,0.337,39.4,2046395.63,-0.337,0.9,0.7,1.05
PROJ_0746,highway_construction,Ahmedabad,10887945.55,548,50.9,10.1,0.735,0.811,0.349,0.436,0.0,28.3,675991.55,0.408,0.8,0.8,0.98
PROJ_0747,industrial_facility,Chennai,39525522.26,882,71.9,39.8,0.79,0.803,0.533,0.643,0.0,34.9,1874504.71,0.321,0.8,0.8,1.0
PROJ_0748,commercial_building,Pune,8118502.17,425,46.3,47.0,0.577,0.866,0.3,0.582,0.007,29.9,685564.79,-0.007,0.9,0.7,1.05
PROJ_0749,residential_building,Mumbai,1939249.89,203,64.8,64.7,0.739,0.799,0.212,0.634,0.0,33.2,381215.32,0.001,0.8,0.9,1.1
PROJ_0750,industrial_facility,Bangalore,33552663.32,916,27.4,71.7,0.605,0.833,0.534,0.343,0.743,30.9,1356367.65,-0.443,0.9,0.6,1.05
PROJ_0751,bridge_construction,Delhi,21471775.33,881,64.3,11.5,0.65,0.777,0.432,0.402,0.0,35.7,1042862.82,0.528,0.9,0.8,1.0
PROJ_0752,commercial_building,Delhi,7442313.82,384,42.7,61.9,0.864,0.89,0.27,0.605,0.192,32.4,753615.3,-0.192,0.9,0.8,1.0
PROJ_0753,residential_building,Kolkata,2495827.53,229,87.7,45.3,0.569,0.776,0.217,0.456,0.0,31.3,409564.61,0.423,0.7,0.9,0.95
PROJ_0754,bridge_construction,Mumbai,30622973.05,934,44.6,40.6,0.549,0.856,0.462,0.849,0.0,31.3,1231800.38,0.039,0.8,0.9,1.1
PROJ_0755,bridge_construction,Chennai,29250589.08,661,25.9,35.3,0.769,0.826,0.487,0.791,0.094,26.9,1428264.04,-0.094,0.8,0.8,1.0
PROJ_0756,residential_building,Hyderabad,3317395.02,147,27.9,48.3,0.666,0.836,0.223,0.664,0.205,32.1,867059.03,-0.205,0.8,0.7,1.0
PROJ_0757,bridge_construction,Ahmedabad,21452401.93,877,53.9,57.6,0.556,0.751,0.463,0.64,0.037,35.8,1049751.83,-0.037,0.8,0.8,0.98
PROJ_0758,bridge_construction,Hyderabad,36248852.75,911,70.0,27.9,0.635,0.831,0.476,0.412,0.0,36.2,1729931.49,0.42,0.8,0.7,1.0
PROJ_0759,highway_construction,Ahmedabad,19572612.16,513,81.5,22.6,0.655,0.791,0.405,0.517,0.0,33.6,1537628.67,0.589,0.8,0.8,0.98
PROJ_0760,bridge_construction,Ahmedabad,21869440.24,622,75.3,32.5,0.505,0.767,0.429,0.48,0.0,26.7,1126007.62,0.428,0.8,0.8,0.98
PROJ_0761,industrial_facility,Delhi,63632388.32,751,72.9,11.3,0.839,0.842,0.561,0.399,0.0,30.6,3104653.27,0.617,0.9,0.8,1.0
PROJ_0762,industrial_facility,Ahmedabad,47326323.95,939,74.5,49.9,0.539,0.885,0.585,0.362,0.0,34.4,2079707.25,0.246,0.8,0.8,0.98
PROJ_0763,highway_construction,Ahmedabad,12771065.11,687,74.3,31.2,0.612,0.763,0.363,0.445,0.0,39.1,873006.34,0.43,0.8,0.8,0.98
PROJ_0764,bridge_construction,Pune,37153869.07,800,71.4,53.2,0.636,0.845,0.474,0.504,0.0,36.7,2044599.5,0.182,0.9,0.7,1.05
PROJ_0765,bridge_construction,Hyderabad,18817217.49,891,10.8,79.7,0.667,0.778,0.424,0.588,0.989,51.4,1303484.04,-0.689,0.8,0.7,1.0
PROJ_0766,industrial_facility,Kolkata,41049383.88,782,58.3,79.3,0.422,0.827,0.581,0.435,0.51,60.8,3827101.61,-0.21,0.7,0.9,0.95
PROJ_0767,commercial_building,Ahmedabad,9048330.99,368,58.6,36.2,0.495,0.742,0.286,0.551,0.0,37.4,1104483.97,0.224,0.8,0.8,0.98
PROJ_0768,bridge_construction,Bangalore,23850099.71,666,87.7,58.4,0.626,0.831,0.473,0.602,0.0,30.2,1300114.45,0.292,0.9,0.6,1.05
PROJ_0769,commercial_building,Delhi,11237539.44,329,26.5,79.0,0.695,0.784,0.281,0.487,0.825,39.5,1619362.89,-0.525,0.9,0.8,1.0
PROJ_0770,commercial_building,Ahmedabad,8298006.83,314,84.0,57.5,0.602,0.825,0.288,0.461,0.0,27.8,881161.95,0.265,0.8,0.8,0.98
PROJ_0771,commercial_building,Kolkata,11715854.5,436,66.8,65.9,0.453,0.778,0.317,0.56,0.0,32.6,1052801.08,0.009,0.7,0.9,0.95
PROJ_0772,residential_building,Bangalore,2070982.41,165,31.3,13.6,0.687,0.785,0.234,0.443,0.0,33.5,505290.78,0.177,0.9,0.6,1.05
PROJ_0773,commercial_building,Delhi,9873677.21,357,49.9,31.1,0.574,0.886,0.285,0.608,0.0,41.8,1386488.95,0.189,0.9,0.8,1.0
PROJ_0774,bridge_construction,Pune,20860500.56,726,88.4,48.7,0.885,0.857,0.429,0.402,0.0,28.2,971092.62,0.397,0.9,0.7,1.05
PROJ_0775,bridge_construction,Bangalore,32524343.86,642,28.6,45.8,0.661,0.854,0.471,0.554,0.172,42.6,2590575.94,-0.172,0.9,0.6,1.05
PROJ_0776,commercial_building,Bangalore,10190181.82,310,41.9,66.7,0.772,0.774,0.275,0.57,0.248,32.2,1271262.15,-0.248,0.9,0.6,1.05
PROJ_0777,commercial_building,Kolkata,7729763.57,312,52.1,33.4,0.588,0.704,0.271,0.679,0.0,37.0,1099824.83,0.186,0.7,0.9,0.95
PROJ_0778,industrial_facility,Pune,45782698.12,897,42.6,12.4,0.832,0.918,0.546,0.385,0.0,28.7,1758989.11,0.302,0.9,0.7,1.05
PROJ_0779,residential_building,Mumbai,2930328.69,166,79.1,67.2,0.629,0.899,0.214,0.797,0.0,22.8,481473.71,0.119,0.8,0.9,1.1
PROJ_0780,bridge_construction,Ahmedabad,34013444.8,692,71.6,79.3,0.512,0.836,0.476,0.576,0.377,28.6,1683572.58,-0.077,0.8,0.8,0.98
PROJ_0781,industrial_facility,Mumbai,33815018.51,845,79.6,64.9,0.704,0.855,0.521,0.543,0.0,37.2,1785030.94,0.147,0.8,0.9,1.1
PROJ_0782,highway_construction,Ahmedabad,12353360.32,645,67.7,38.5,0.58,0.801,0.343,0.632,0.0,46.3,1063031.15,0.292,0.8,0.8,0.98
PROJ_0783,highway_construction,Ahmedabad,21777400.42,561,45.2,14.6,0.517,0.826,0.398,0.741,0.0,28.6,1333055.24,0.305,0.8,0.8,0.98
PROJ_0784,industrial_facility,Hyderabad,37119302.24,1134,58.0,38.1,0.507,0.872,0.527,0.448,0.0,28.5,1119560.08,0.198,0.8,0.7,1.0
PROJ_0785,highway_construction,Mumbai,16777074.61,692,84.5,24.8,0.61,0.741,0.387,0.522,0.0,42.1,1225274.65,0.597,0.8,0.9,1.1
PROJ_0786,bridge_construction,Bangalore,29275641.71,797,14.4,27.3,0.614,0.816,0.455,0.484,0.129,26.3,1159666.56,-0.129,0.9,0.6,1.05
PROJ_0787,highway_construction,Kolkata,16746144.55,529,23.2,22.0,0.488,0.826,0.363,0.479,0.0,41.0,1560323.83,0.012,0.7,0.9,0.95
PROJ_0788,residential_building,Bangalore,1774380.03,222,44.3,16.9,0.863,0.77,0.197,0.617,0.0,30.2,289230.2,0.273,0.9,0.6,1.05
PROJ_0789,commercial_building,Bangalore,9379139.71,351,17.9,21.9,0.589,0.903,0.282,0.391,0.041,20.4,653853.03,-0.041,0.9,0.6,1.05
PROJ_0790,residential_building,Mumbai,2694801.37,224,89.3,12.6,0.529,0.821,0.238,0.434,0.0,35.5,514158.46,0.767,0.8,0.9,1.1
PROJ_0791,industrial_facility,Kolkata,53427711.24,928,30.0,63.6,0.692,0.753,0.556,0.389,0.336,30.8,2125070.82,-0.336,0.7,0.9,0.95
PROJ_0792,industrial_facility,Kolkata,62442140.93,1028,44.5,18.2,0.699,0.705,0.572,0.58,0.0,46.8,3410478.67,0.264,0.7,0.9,0.95
PROJ_0793,residential_building,Delhi,2454677.05,163,56.6,27.4,0.803,0.845,0.205,0.696,0.0,26.0,468027.08,0.291,0.9,0.8,1.0
PROJ_0794,commercial_building,Kolkata,9867151.52,434,83.4,57.7,0.499,0.841,0.296,0.595,0.0,46.1,1257265.46,0.257,0.7,0.9,0.95
PROJ_0795,residential_building,Mumbai,2002122.32,220,85.8,32.2,0.718,0.842,0.196,0.514,0.0,22.1,241826.8,0.536,0.8,0.9,1.1
PROJ_0796,highway_construction,Mumbai,13839257.56,560,60.6,23.9,0.51,0.779,0.352,0.628,0.0,42.0,1246589.51,0.367,0.8,0.9,1.1
PROJ_0797,bridge_construction,Mumbai,30399775.26,905,82.3,18.3,0.683,0.832,0.483,0.718,0.0,39.5,1592852.95,0.64,0.8,0.9,1.1
PROJ_0798,bridge_construction,Chennai,31742739.24,922,24.8,36.4,0.657,0.79,0.451,0.505,0.117,37.4,1544703.86,-0.117,0.8,0.8,1.0
PROJ_0799,commercial_building,Pune,6358680.06,423,16.4,42.1,0.742,0.814,0.29,0.35,0.257,31.5,569261.79,-0.257,0.9,0.7,1.05
PROJ_0800,bridge_construction,Mumbai,30859308.8,675,81.1,17.0,0.58,0.814,0.448,0.446,0.0,42.1,2308449.87,0.641,0.8,0.9,1.1
PROJ_0801,commercial_building,Bangalore,9486194.96,393,36.6,11.5,0.88,0.821,0.31,0.337,0.0,17.0,491327.07,0.251,0.9,0.6,1.05
PROJ_0802,bridge_construction,Mumbai,22969960.35,805,69.7,78.2,0.497,0.819,0.441,0.584,0.384,55.3,1893524.2,-0.084,0.8,0.9,1.1
PROJ_0803,residential_building,Bangalore,2708664.46,186,67.0,36.9,0.616,0.93,0.225,0.532,0.0,27.8,487883.51,0.301,0.9,0.6,1.05
PROJ_0804,commercial_building,Mumbai,8874840.42,348,89.2,78.2,0.632,0.838,0.268,0.58,0.3,39.7,1217683.36,0.11,0.8,0.9,1.1
PROJ_0805,residential_building,Kolkata,2448173.97,201,31.2,74.1,0.521,0.737,0.213,0.523,0.729,46.1,674698.26,-0.429,0.7,0.9,0.95
PROJ_0806,bridge_construction,Ahmedabad,18406485.87,772,65.7,74.4,0.518,0.798,0.47,0.458,0.387,34.5,986123.15,-0.087,0.8,0.8,0.98
PROJ_0807,bridge_construction,Bangalore,33111333.37,780,27.5,19.7,0.837,0.895,0.453,0.547,0.0,28.9,1473981.75,0.078,0.9,0.6,1.05
PROJ_0808,bridge_construction,Delhi,37008441.73,749,21.8,60.9,0.822,0.854,0.504,0.749,0.391,36.1,2138900.53,-0.391,0.9,0.8,1.0
PROJ_0809,commercial_building,Bangalore,8315071.4,412,70.6,54.8,0.898,0.85,0.273,0.469,0.0,19.9,482390.16,0.157,0.9,0.6,1.05
PROJ_0810,industrial_facility,Kolkata,62421736.11,988,74.6,72.3,0.498,0.788,0.58,0.422,0.3,29.5,2237937.9,0.023,0.7,0.9,0.95
PROJ_0811,highway_construction,Chennai,17557208.67,513,24.3,42.2,0.638,0.816,0.394,0.49,0.18,37.7,1551599.71,-0.18,0.8,0.8,1.0
PROJ_0812,commercial_building,Bangalore,12381617.67,412,33.2,32.8,0.813,0.88,0.297,0.489,0.0,21.3,768400.63,0.004,0.9,0.6,1.05
PROJ_0813,highway_construction,Pune,16546312.03,476,33.2,57.5,0.598,0.792,0.36,0.584,0.243,33.6,1400446.79,-0.243,0.9,0.7,1.05
PROJ_0814,commercial_building,Delhi,12719525.27,386,15.8,37.9,0.685,0.863,0.285,0.408,0.222,21.3,840478.26,-0.222,0.9,0.8,1.0
PROJ_0815,highway_construction,Hyderabad,11291312.82,450,25.6,52.4,0.683,0.822,0.373,0.655,0.268,26.7,802696.67,-0.268,0.8,0.7,1.0
PROJ_0816,commercial_building,Hyderabad,8068538.16,387,31.1,35.8,0.692,0.764,0.31,0.542,0.047,28.6,715059.52,-0.047,0.8,0.7,1.0
PROJ_0817,residential_building,Pune,3016894.13,164,85.2,14.1,0.844,0.838,0.229,0.449,0.0,17.3,380521.21,0.711,0.9,0.7,1.05
PROJ_0818,highway_construction,Delhi,20395489.61,692,72.6,10.9,0.772,0.886,0.407,0.749,0.0,36.2,1280311.64,0.617,0.9,0.8,1.0
PROJ_0819,bridge_construction,Hyderabad,21598654.91,928,67.1,63.0,0.486,0.744,0.475,0.671,0.0,39.6,1105807.88,0.04,0.8,0.7,1.0
PROJ_0820,residential_building,Mumbai,1751815.79,161,34.6,44.8,0.727,0.862,0.221,0.634,0.101,22.3,291717.55,-0.101,0.8,0.9,1.1
PROJ_0821,residential_building,Pune,1960541.17,146,23.5,23.3,0.816,0.841,0.201,0.627,0.0,24.4,394512.07,0.002,0.9,0.7,1.05
PROJ_0822,bridge_construction,Mumbai,20162669.37,838,79.5,52.2,0.697,0.746,0.455,0.714,0.0,35.0,1009374.51,0.274,0.8,0.9,1.1
PROJ_0823,highway_construction,Hyderabad,12538237.03,484,50.4,51.1,0.681,0.817,0.345,0.469,0.007,27.4,851914.58,-0.007,0.8,0.7,1.0
PROJ_0824,residential_building,Pune,3318999.26,171,64.7,32.4,0.722,0.868,0.22,0.564,0.0,27.1,628557.33,0.323,0.9,0.7,1.05
PROJ_0825,residential_building,Bangalore,2710683.04,182,70.6,64.8,0.76,0.805,0.216,0.417,0.0,27.0,483515.42,0.058,0.9,0.6,1.05
PROJ_0826,highway_construction,Hyderabad,18826755.75,544,44.4,28.8,0.758,0.777,0.375,0.433,0.0,21.6,898230.42,0.156,0.8,0.7,1.0
PROJ_0827,highway_construction,Kolkata,16232459.03,452,68.4,36.9,0.491,0.74,0.389,0.637,0.0,40.0,1724524.88,0.315,0.7,0.9,0.95
PROJ_0828,bridge_construction,Mumbai,25307586.37,896,59.6,77.9,0.759,0.822,0.46,0.624,0.483,37.1,1256247.44,-0.183,0.8,0.9,1.1
PROJ_0829,industrial_facility,Kolkata,54439168.69,805,53.9,29.4,0.65,0.7,0.587,0.649,0.0,42.2,3430182.04,0.245,0.7,0.9,0.95
PROJ_0830,highway_construction,Hyderabad,11267734.25,473,76.9,33.5,0.725,0.869,0.389,0.434,0.0,29.0,829819.72,0.435,0.8,0.7,1.0
PROJ_0831,highway_construction,Bangalore,20110372.81,670,40.7,67.9,0.879,0.848,0.359,0.586,0.272,30.6,1103182.83,-0.272,0.9,0.6,1.05
PROJ_0832,highway_construction,Chennai,16509419.3,545,29.6,14.7,0.507,0.766,0.39,0.802,0.0,51.5,1870607.89,0.149,0.8,0.8,1.0
PROJ_0833,industrial_facility,Kolkata,53681070.17,897,55.8,35.8,0.625,0.782,0.586,0.582,0.0,37.6,2697090.14,0.2,0.7,0.9,0.95
PROJ_0834,highway_construction,Hyderabad,17633223.9,496,19.7,79.6,0.744,0.764,0.369,0.616,0.899,34.3,1463496.27,-0.599,0.8,0.7,1.0
PROJ_0835,highway_construction,Kolkata,12811748.05,504,32.5,78.7,0.666,0.728,0.38,0.7,0.762,52.2,1592394.34,-0.462,0.7,0.9,0.95
PROJ_0836,industrial_facility,Delhi,32468387.79,1130,30.3,10.6,0.596,0.867,0.522,0.481,0.0,28.2,972429.6,0.197,0.9,0.8,1.0
PROJ_0837,residential_building,Ahmedabad,3315033.43,210,17.9,41.6,0.666,0.806,0.222,0.602,0.237,33.7,638129.58,-0.237,0.8,0.8,0.98
PROJ_0838,highway_construction,Delhi,10579048.54,498,87.1,40.3,0.719,0.884,0.385,0.425,0.0,24.9,635003.4,0.469,0.9,0.8,1.0
PROJ_0839,bridge_construction,Kolkata,17648313.05,581,23.4,59.6,0.609,0.706,0.439,0.666,0.362,45.6,1663538.93,-0.362,0.7,0.9,0.95
PROJ_0840,residential_building,Bangalore,2180961.76,181,38.3,23.5,0.639,0.875,0.215,0.34,0.0,31.5,454321.07,0.148,0.9,0.6,1.05
PROJ_0841,residential_building,Ahmedabad,2007496.49,178,77.0,50.4,0.56,0.803,0.203,0.747,0.0,33.7,454907.0,0.266,0.8,0.8,0.98
PROJ_0842,highway_construction,Hyderabad,18407348.88,572,76.0,17.3,0.633,0.765,0.369,0.613,0.0,37.4,1444231.56,0.587,0.8,0.7,1.0
PROJ_0843,bridge_construction,Mumbai,27709978.7,715,21.9,38.7,0.557,0.78,0.462,0.622,0.168,53.6,2492198.06,-0.168,0.8,0.9,1.1
PROJ_0844,bridge_construction,Kolkata,24364315.37,659,25.8,72.5,0.528,0.744,0.44,0.632,0.766,54.8,2432353.77,-0.466,0.7,0.9,0.95
PROJ_0845,bridge_construction,Pune,24103466.72,664,72.2,37.8,0.878,0.89,0.477,0.526,0.0,30.4,1322110.41,0.344,0.9,0.7,1.05
PROJ_0846,residential_building,Kolkata,2625016.05,233,71.4,32.5,0.485,0.759,0.231,0.454,0.0,36.5,494181.83,0.389,0.7,0.9,0.95
PROJ_0847,bridge_construction,Chennai,19180909.9,800,29.8,18.5,0.576,0.814,0.466,0.447,0.0,25.3,727795.31,0.113,0.8,0.8,1.0
PROJ_0848,industrial_facility,Hyderabad,61658487.54,723,75.5,73.4,0.558,0.827,0.589,0.507,0.3,55.5,5687029.24,0.021,0.8,0.7,1.0
PROJ_0849,industrial_facility,Chennai,61458793.6,1019,77.2,71.4,0.754,0.753,0.552,0.626,0.3,46.1,3335823.42,0.058,0.8,0.8,1.0
PROJ_0850,commercial_building,Bangalore,12195797.63,389,18.5,72.8,0.898,0.919,0.318,0.331,0.843,18.9,711232.39,-0.543,0.9,0.6,1.05
PROJ_0851,residential_building,Pune,2347067.55,213,64.6,70.3,0.803,0.888,0.195,0.512,0.357,17.8,235419.08,-0.057,0.9,0.7,1.05
PROJ_0852,highway_construction,Chennai,12824844.32,435,57.2,44.4,0.754,0.847,0.353,0.695,0.0,28.9,1022495.05,0.129,0.8,0.8,1.0
PROJ_0853,industrial_facility,Pune,36431760.09,793,47.6,75.1,0.666,0.831,0.54,0.569,0.574,29.9,1650022.86,-0.274,0.9,0.7,1.05
PROJ_0854,bridge_construction,Hyderabad,18252080.52,934,37.1,47.2,0.619,0.822,0.469,0.718,0.101,40.1,939838.66,-0.101,0.8,0.7,1.0
PROJ_0855,bridge_construction,Ahmedabad,19275895.28,587,48.9,15.7,0.596,0.853,0.462,0.676,0.0,36.8,1448229.04,0.331,0.8,0.8,0.98
PROJ_0856,industrial_facility,Hyderabad,43385759.66,761,78.6,17.7,0.491,0.771,0.577,0.581,0.0,46.1,3156206.91,0.609,0.8,0.7,1.0
PROJ_0857,industrial_facility,Hyderabad,51019398.75,998,49.1,65.9,0.727,0.818,0.584,0.338,0.168,23.4,1433153.5,-0.168,0.8,0.7,1.0
PROJ_0858,bridge_construction,Bangalore,34245705.66,717,22.1,78.3,0.786,0.836,0.467,0.574,0.862,44.0,2521891.05,-0.562,0.9,0.6,1.05
PROJ_0859,industrial_facility,Delhi,65633946.55,826,33.6,52.6,0.772,0.777,0.551,0.374,0.19,33.6,3202445.44,-0.19,0.9,0.8,1.0
PROJ_0860,highway_construction,Hyderabad,18797606.28,558,84.8,64.7,0.54,0.802,0.363,0.688,0.0,30.9,1248855.84,0.201,0.8,0.7,1.0
PROJ_0861,industrial_facility,Delhi,41151293.19,1023,46.7,55.8,0.593,0.853,0.534,0.492,0.091,43.9,2119714.83,-0.091,0.9,0.8,1.0
PROJ_0862,highway_construction,Bangalore,17324195.27,516,19.9,51.2,0.813,0.832,0.397,0.577,0.313,35.2,1417298.27,-0.313,0.9,0.6,1.05
